Date,Company,Close
1971-03-30,Boeing,0.633744836
1971-03-31,Boeing,0.683127582
1971-04-01,Boeing,0.679012358
1971-04-02,Boeing,0.687242806
1971-04-05,Boeing,0.695473254
1971-04-06,Boeing,0.703703701
1971-04-07,Boeing,0.703703701
1971-04-08,Boeing,0.716049373
1971-04-12,Boeing,0.711934149
1971-04-13,Boeing,0.707818925
1971-04-14,Boeing,0.748971164
1971-04-15,Boeing,0.761316895
1971-04-16,Boeing,0.736625493
1971-04-19,Boeing,0.757201672
1971-04-20,Boeing,0.728395045
1971-04-21,Boeing,0.740740716
1971-04-22,Boeing,0.748971164
1971-04-23,Boeing,0.761316895
1971-04-26,Boeing,0.79835391
1971-04-27,Boeing,0.777777791
1971-04-28,Boeing,0.781893015
1971-04-29,Boeing,0.794238687
1971-04-30,Boeing,0.769547343
1971-05-03,Boeing,0.761316895
1971-05-04,Boeing,0.765432119
1971-05-05,Boeing,0.786008239
1971-05-06,Boeing,0.781893015
1971-05-07,Boeing,0.781893015
1971-05-10,Boeing,0.769547343
1971-05-11,Boeing,0.781893015
1971-05-12,Boeing,0.827160478
1971-05-13,Boeing,0.81893003
1971-05-14,Boeing,0.806584358
1971-05-17,Boeing,0.781893015
1971-05-18,Boeing,0.761316895
1971-05-19,Boeing,0.748971164
1971-05-20,Boeing,0.786008239
1971-05-21,Boeing,0.765432119
1971-05-24,Boeing,0.748971164
1971-05-25,Boeing,0.740740716
1971-05-26,Boeing,0.748971164
1971-05-27,Boeing,0.748971164
1971-05-28,Boeing,0.757201672
1971-06-01,Boeing,0.765432119
1971-06-02,Boeing,0.802469134
1971-06-03,Boeing,0.79835391
1971-06-04,Boeing,0.781893015
1971-06-07,Boeing,0.769547343
1971-06-08,Boeing,0.728395045
1971-06-09,Boeing,0.736625493
1971-06-10,Boeing,0.720164597
1971-06-11,Boeing,0.720164597
1971-06-14,Boeing,0.699588478
1971-06-15,Boeing,0.703703701
1971-06-16,Boeing,0.658436239
1971-06-17,Boeing,0.654321015
1971-06-18,Boeing,0.658436239
1971-06-21,Boeing,0.633744836
1971-06-22,Boeing,0.633744836
1971-06-23,Boeing,0.63786006
1971-06-24,Boeing,0.641975284
1971-06-25,Boeing,0.63786006
1971-06-28,Boeing,0.61728394
1971-06-29,Boeing,0.646090508
1971-06-30,Boeing,0.666666687
1971-07-01,Boeing,0.654321015
1971-07-02,Boeing,0.658436239
1971-07-06,Boeing,0.646090508
1971-07-07,Boeing,0.625514388
1971-07-08,Boeing,0.629629612
1971-07-09,Boeing,0.629629612
1971-07-12,Boeing,0.609053493
1971-07-13,Boeing,0.596707821
1971-07-14,Boeing,0.592592597
1971-07-15,Boeing,0.592592597
1971-07-16,Boeing,0.600823045
1971-07-19,Boeing,0.584362149
1971-07-20,Boeing,0.584362149
1971-07-21,Boeing,0.584362149
1971-07-22,Boeing,0.588477373
1971-07-23,Boeing,0.580246925
1971-07-26,Boeing,0.572016478
1971-07-27,Boeing,0.530864179
1971-07-28,Boeing,0.539094627
1971-07-29,Boeing,0.539094627
1971-07-30,Boeing,0.530864179
1971-08-02,Boeing,0.551440358
1971-08-03,Boeing,0.522633731
1971-08-04,Boeing,0.514403284
1971-08-05,Boeing,0.526748955
1971-08-06,Boeing,0.522633731
1971-08-09,Boeing,0.522633731
1971-08-10,Boeing,0.514403284
1971-08-11,Boeing,0.522633731
1971-08-12,Boeing,0.534979403
1971-08-13,Boeing,0.534979403
1971-08-16,Boeing,0.555555582
1971-08-17,Boeing,0.56378603
1971-08-18,Boeing,0.555555582
1971-08-19,Boeing,0.522633731
1971-08-20,Boeing,0.518518507
1971-08-23,Boeing,0.526748955
1971-08-24,Boeing,0.534979403
1971-08-25,Boeing,0.534979403
1971-08-26,Boeing,0.534979403
1971-08-27,Boeing,0.534979403
1971-08-30,Boeing,0.530864179
1971-08-31,Boeing,0.518518507
1971-09-01,Boeing,0.514403284
1971-09-02,Boeing,0.518518507
1971-09-03,Boeing,0.522633731
1971-09-07,Boeing,0.534979403
1971-09-08,Boeing,0.518518507
1971-09-09,Boeing,0.518518507
1971-09-10,Boeing,0.514403284
1971-09-13,Boeing,0.502057612
1971-09-14,Boeing,0.506172836
1971-09-15,Boeing,0.518518507
1971-09-16,Boeing,0.522633731
1971-09-17,Boeing,0.518518507
1971-09-20,Boeing,0.51028806
1971-09-21,Boeing,0.502057612
1971-09-22,Boeing,0.493827164
1971-09-23,Boeing,0.51028806
1971-09-24,Boeing,0.493827164
1971-09-27,Boeing,0.493827164
1971-09-28,Boeing,0.497942388
1971-09-29,Boeing,0.497942388
1971-09-30,Boeing,0.493827164
1971-10-01,Boeing,0.502057612
1971-10-04,Boeing,0.522633731
1971-10-05,Boeing,0.522633731
1971-10-06,Boeing,0.576131701
1971-10-07,Boeing,0.572016478
1971-10-08,Boeing,0.559670806
1971-10-11,Boeing,0.551440358
1971-10-12,Boeing,0.56378603
1971-10-13,Boeing,0.559670806
1971-10-14,Boeing,0.547325075
1971-10-15,Boeing,0.543209851
1971-10-18,Boeing,0.539094627
1971-10-19,Boeing,0.547325075
1971-10-20,Boeing,0.534979403
1971-10-21,Boeing,0.526748955
1971-10-22,Boeing,0.514403284
1971-10-25,Boeing,0.526748955
1971-10-26,Boeing,0.518518507
1971-10-27,Boeing,0.506172836
1971-10-28,Boeing,0.506172836
1971-10-29,Boeing,0.506172836
1971-11-01,Boeing,0.502057612
1971-11-02,Boeing,0.493827164
1971-11-03,Boeing,0.506172836
1971-11-04,Boeing,0.506172836
1971-11-05,Boeing,0.51028806
1971-11-08,Boeing,0.497942388
1971-11-09,Boeing,0.506172836
1971-11-10,Boeing,0.477366269
1971-11-11,Boeing,0.469135791
1971-11-12,Boeing,0.477366269
1971-11-15,Boeing,0.485596716
1971-11-16,Boeing,0.485596716
1971-11-17,Boeing,0.493827164
1971-11-18,Boeing,0.477366269
1971-11-19,Boeing,0.477366269
1971-11-22,Boeing,0.481481493
1971-11-23,Boeing,0.460905343
1971-11-24,Boeing,0.465020567
1971-11-26,Boeing,0.473251015
1971-11-29,Boeing,0.477366269
1971-11-30,Boeing,0.497942388
1971-12-01,Boeing,0.530864179
1971-12-02,Boeing,0.555555582
1971-12-03,Boeing,0.551440358
1971-12-06,Boeing,0.551440358
1971-12-07,Boeing,0.56378603
1971-12-08,Boeing,0.596707821
1971-12-09,Boeing,0.596707821
1971-12-10,Boeing,0.633744836
1971-12-13,Boeing,0.63786006
1971-12-14,Boeing,0.604938269
1971-12-15,Boeing,0.609053493
1971-12-16,Boeing,0.604938269
1971-12-17,Boeing,0.592592597
1971-12-20,Boeing,0.604938269
1971-12-21,Boeing,0.61728394
1971-12-22,Boeing,0.609053493
1971-12-23,Boeing,0.609053493
1971-12-27,Boeing,0.609053493
1971-12-28,Boeing,0.61728394
1971-12-29,Boeing,0.625514388
1971-12-30,Boeing,0.613168716
1971-12-31,Boeing,0.613168716
1972-01-03,Boeing,0.658436239
1972-01-04,Boeing,0.724279821
1972-01-05,Boeing,0.716049373
1972-01-06,Boeing,0.711934149
1972-01-07,Boeing,0.703703701
1972-01-10,Boeing,0.724279821
1972-01-11,Boeing,0.740740716
1972-01-12,Boeing,0.757201672
1972-01-13,Boeing,0.748971164
1972-01-14,Boeing,0.790123463
1972-01-17,Boeing,0.79835391
1972-01-18,Boeing,0.823045254
1972-01-19,Boeing,0.823045254
1972-01-20,Boeing,0.806584358
1972-01-21,Boeing,0.794238687
1972-01-24,Boeing,0.765432119
1972-01-25,Boeing,0.781893015
1972-01-26,Boeing,0.786008239
1972-01-27,Boeing,0.851851881
1972-01-28,Boeing,0.855967104
1972-01-31,Boeing,0.835390925
1972-02-01,Boeing,0.823045254
1972-02-02,Boeing,0.810699582
1972-02-03,Boeing,0.814814806
1972-02-04,Boeing,0.81893003
1972-02-07,Boeing,0.81893003
1972-02-08,Boeing,0.81893003
1972-02-09,Boeing,0.839506149
1972-02-10,Boeing,0.851851881
1972-02-11,Boeing,0.831275702
1972-02-14,Boeing,0.823045254
1972-02-15,Boeing,0.831275702
1972-02-16,Boeing,0.864197552
1972-02-17,Boeing,0.839506149
1972-02-18,Boeing,0.835390925
1972-02-22,Boeing,0.835390925
1972-02-23,Boeing,0.839506149
1972-02-24,Boeing,0.855967104
1972-02-25,Boeing,0.855967104
1972-02-28,Boeing,0.81893003
1972-02-29,Boeing,0.79835391
1972-03-01,Boeing,0.806584358
1972-03-02,Boeing,0.777777791
1972-03-03,Boeing,0.781893015
1972-03-06,Boeing,0.823045254
1972-03-07,Boeing,0.823045254
1972-03-08,Boeing,0.810699582
1972-03-09,Boeing,0.802469134
1972-03-10,Boeing,0.781893015
1972-03-13,Boeing,0.757201672
1972-03-14,Boeing,0.765432119
1972-03-15,Boeing,0.740740716
1972-03-16,Boeing,0.732510269
1972-03-17,Boeing,0.732510269
1972-03-20,Boeing,0.699588478
1972-03-21,Boeing,0.69135803
1972-03-22,Boeing,0.695473254
1972-03-23,Boeing,0.765432119
1972-03-24,Boeing,0.757201672
1972-03-27,Boeing,0.769547343
1972-03-28,Boeing,0.761316895
1972-03-29,Boeing,0.781893015
1972-03-30,Boeing,0.786008239
1972-04-03,Boeing,0.802469134
1972-04-04,Boeing,0.81893003
1972-04-05,Boeing,0.831275702
1972-04-06,Boeing,0.790123463
1972-04-07,Boeing,0.794238687
1972-04-10,Boeing,0.806584358
1972-04-11,Boeing,0.823045254
1972-04-12,Boeing,0.81893003
1972-04-13,Boeing,0.814814806
1972-04-14,Boeing,0.806584358
1972-04-17,Boeing,0.781893015
1972-04-18,Boeing,0.761316895
1972-04-19,Boeing,0.753086448
1972-04-20,Boeing,0.769547343
1972-04-21,Boeing,0.769547343
1972-04-24,Boeing,0.740740716
1972-04-25,Boeing,0.732510269
1972-04-26,Boeing,0.732510269
1972-04-27,Boeing,0.711934149
1972-04-28,Boeing,0.736625493
1972-05-01,Boeing,0.716049373
1972-05-02,Boeing,0.683127582
1972-05-03,Boeing,0.679012358
1972-05-04,Boeing,0.67078191
1972-05-05,Boeing,0.67078191
1972-05-08,Boeing,0.674897134
1972-05-09,Boeing,0.67078191
1972-05-10,Boeing,0.687242806
1972-05-11,Boeing,0.683127582
1972-05-12,Boeing,0.683127582
1972-05-15,Boeing,0.69135803
1972-05-16,Boeing,0.695473254
1972-05-17,Boeing,0.703703701
1972-05-18,Boeing,0.736625493
1972-05-19,Boeing,0.74485594
1972-05-22,Boeing,0.773662567
1972-05-23,Boeing,0.761316895
1972-05-24,Boeing,0.74485594
1972-05-25,Boeing,0.728395045
1972-05-26,Boeing,0.736625493
1972-05-30,Boeing,0.753086448
1972-05-31,Boeing,0.74485594
1972-06-01,Boeing,0.736625493
1972-06-02,Boeing,0.728395045
1972-06-05,Boeing,0.724279821
1972-06-06,Boeing,0.703703701
1972-06-07,Boeing,0.699588478
1972-06-08,Boeing,0.703703701
1972-06-09,Boeing,0.695473254
1972-06-12,Boeing,0.720164597
1972-06-13,Boeing,0.716049373
1972-06-14,Boeing,0.707818925
1972-06-15,Boeing,0.699588478
1972-06-16,Boeing,0.716049373
1972-06-19,Boeing,0.707818925
1972-06-20,Boeing,0.707818925
1972-06-21,Boeing,0.699588478
1972-06-22,Boeing,0.695473254
1972-06-23,Boeing,0.699588478
1972-06-26,Boeing,0.687242806
1972-06-27,Boeing,0.69135803
1972-06-28,Boeing,0.687242806
1972-06-29,Boeing,0.674897134
1972-06-30,Boeing,0.687242806
1972-07-03,Boeing,0.720164597
1972-07-05,Boeing,0.716049373
1972-07-06,Boeing,0.748971164
1972-07-07,Boeing,0.777777791
1972-07-10,Boeing,0.773662567
1972-07-11,Boeing,0.761316895
1972-07-12,Boeing,0.74485594
1972-07-13,Boeing,0.748971164
1972-07-14,Boeing,0.736625493
1972-07-17,Boeing,0.707818925
1972-07-18,Boeing,0.711934149
1972-07-19,Boeing,0.711934149
1972-07-20,Boeing,0.711934149
1972-07-21,Boeing,0.724279821
1972-07-24,Boeing,0.732510269
1972-07-25,Boeing,0.707818925
1972-07-26,Boeing,0.716049373
1972-07-27,Boeing,0.707818925
1972-07-28,Boeing,0.703703701
1972-07-31,Boeing,0.695473254
1972-08-01,Boeing,0.703703701
1972-08-02,Boeing,0.703703701
1972-08-03,Boeing,0.728395045
1972-08-04,Boeing,0.728395045
1972-08-07,Boeing,0.728395045
1972-08-08,Boeing,0.748971164
1972-08-09,Boeing,0.757201672
1972-08-10,Boeing,0.765432119
1972-08-11,Boeing,0.777777791
1972-08-14,Boeing,0.802469134
1972-08-15,Boeing,0.777777791
1972-08-16,Boeing,0.765432119
1972-08-17,Boeing,0.753086448
1972-08-18,Boeing,0.740740716
1972-08-21,Boeing,0.753086448
1972-08-22,Boeing,0.757201672
1972-08-23,Boeing,0.748971164
1972-08-24,Boeing,0.716049373
1972-08-25,Boeing,0.716049373
1972-08-28,Boeing,0.720164597
1972-08-29,Boeing,0.724279821
1972-08-30,Boeing,0.765432119
1972-08-31,Boeing,0.748971164
1972-09-01,Boeing,0.757201672
1972-09-05,Boeing,0.740740716
1972-09-06,Boeing,0.748971164
1972-09-07,Boeing,0.740740716
1972-09-08,Boeing,0.732510269
1972-09-11,Boeing,0.753086448
1972-09-12,Boeing,0.753086448
1972-09-13,Boeing,0.74485594
1972-09-14,Boeing,0.74485594
1972-09-15,Boeing,0.728395045
1972-09-18,Boeing,0.716049373
1972-09-19,Boeing,0.699588478
1972-09-20,Boeing,0.736625493
1972-09-21,Boeing,0.740740716
1972-09-22,Boeing,0.732510269
1972-09-25,Boeing,0.716049373
1972-09-26,Boeing,0.720164597
1972-09-27,Boeing,0.74485594
1972-09-28,Boeing,0.765432119
1972-09-29,Boeing,0.757201672
1972-10-02,Boeing,0.757201672
1972-10-03,Boeing,0.736625493
1972-10-04,Boeing,0.728395045
1972-10-05,Boeing,0.707818925
1972-10-06,Boeing,0.720164597
1972-10-09,Boeing,0.732510269
1972-10-10,Boeing,0.748971164
1972-10-11,Boeing,0.736625493
1972-10-12,Boeing,0.732510269
1972-10-13,Boeing,0.720164597
1972-10-16,Boeing,0.707818925
1972-10-17,Boeing,0.711934149
1972-10-18,Boeing,0.707818925
1972-10-19,Boeing,0.703703701
1972-10-20,Boeing,0.711934149
1972-10-23,Boeing,0.732510269
1972-10-24,Boeing,0.74485594
1972-10-25,Boeing,0.736625493
1972-10-26,Boeing,0.736625493
1972-10-27,Boeing,0.724279821
1972-10-30,Boeing,0.707818925
1972-10-31,Boeing,0.720164597
1972-11-01,Boeing,0.720164597
1972-11-02,Boeing,0.711934149
1972-11-03,Boeing,0.716049373
1972-11-06,Boeing,0.720164597
1972-11-08,Boeing,0.711934149
1972-11-09,Boeing,0.716049373
1972-11-10,Boeing,0.748971164
1972-11-13,Boeing,0.740740716
1972-11-14,Boeing,0.740740716
1972-11-15,Boeing,0.740740716
1972-11-16,Boeing,0.74485594
1972-11-17,Boeing,0.769547343
1972-11-20,Boeing,0.757201672
1972-11-21,Boeing,0.806584358
1972-11-22,Boeing,0.839506149
1972-11-24,Boeing,0.864197552
1972-11-27,Boeing,0.855967104
1972-11-28,Boeing,0.843621373
1972-11-29,Boeing,0.835390925
1972-11-30,Boeing,0.827160478
1972-12-01,Boeing,0.843621373
1972-12-04,Boeing,0.855967104
1972-12-05,Boeing,0.827160478
1972-12-06,Boeing,0.843621373
1972-12-07,Boeing,0.835390925
1972-12-08,Boeing,0.835390925
1972-12-11,Boeing,0.839506149
1972-12-12,Boeing,0.880658448
1972-12-13,Boeing,0.864197552
1972-12-14,Boeing,0.860082328
1972-12-15,Boeing,0.847736597
1972-12-18,Boeing,0.827160478
1972-12-19,Boeing,0.81893003
1972-12-20,Boeing,0.823045254
1972-12-21,Boeing,0.81893003
1972-12-22,Boeing,0.810699582
1972-12-26,Boeing,0.823045254
1972-12-27,Boeing,0.823045254
1972-12-29,Boeing,0.823045254
1973-01-02,Boeing,0.860082328
1973-01-03,Boeing,0.880658448
1973-01-04,Boeing,0.872428
1973-01-05,Boeing,0.855967104
1973-01-08,Boeing,0.868312776
1973-01-09,Boeing,0.855967104
1973-01-10,Boeing,0.868312776
1973-01-11,Boeing,0.876543224
1973-01-12,Boeing,0.847736597
1973-01-15,Boeing,0.823045254
1973-01-16,Boeing,0.79835391
1973-01-17,Boeing,0.79835391
1973-01-18,Boeing,0.79835391
1973-01-19,Boeing,0.790123463
1973-01-22,Boeing,0.773662567
1973-01-23,Boeing,0.769547343
1973-01-24,Boeing,0.732510269
1973-01-26,Boeing,0.732510269
1973-01-29,Boeing,0.748971164
1973-01-30,Boeing,0.753086448
1973-01-31,Boeing,0.769547343
1973-02-01,Boeing,0.757201672
1973-02-02,Boeing,0.748971164
1973-02-05,Boeing,0.74485594
1973-02-06,Boeing,0.740740716
1973-02-07,Boeing,0.74485594
1973-02-08,Boeing,0.74485594
1973-02-09,Boeing,0.765432119
1973-02-12,Boeing,0.753086448
1973-02-13,Boeing,0.786008239
1973-02-14,Boeing,0.765432119
1973-02-15,Boeing,0.757201672
1973-02-16,Boeing,0.757201672
1973-02-20,Boeing,0.748971164
1973-02-21,Boeing,0.716049373
1973-02-22,Boeing,0.716049373
1973-02-23,Boeing,0.716049373
1973-02-26,Boeing,0.716049373
1973-02-27,Boeing,0.711934149
1973-02-28,Boeing,0.711934149
1973-03-01,Boeing,0.711934149
1973-03-02,Boeing,0.707818925
1973-03-05,Boeing,0.711934149
1973-03-06,Boeing,0.732510269
1973-03-07,Boeing,0.748971164
1973-03-08,Boeing,0.748971164
1973-03-09,Boeing,0.732510269
1973-03-12,Boeing,0.724279821
1973-03-13,Boeing,0.724279821
1973-03-14,Boeing,0.716049373
1973-03-15,Boeing,0.699588478
1973-03-16,Boeing,0.699588478
1973-03-19,Boeing,0.69135803
1973-03-20,Boeing,0.69135803
1973-03-21,Boeing,0.674897134
1973-03-22,Boeing,0.662551463
1973-03-23,Boeing,0.674897134
1973-03-26,Boeing,0.679012358
1973-03-27,Boeing,0.699588478
1973-03-28,Boeing,0.687242806
1973-03-29,Boeing,0.687242806
1973-03-30,Boeing,0.679012358
1973-04-02,Boeing,0.646090508
1973-04-03,Boeing,0.641975284
1973-04-04,Boeing,0.658436239
1973-04-05,Boeing,0.662551463
1973-04-06,Boeing,0.662551463
1973-04-09,Boeing,0.646090508
1973-04-10,Boeing,0.650205791
1973-04-11,Boeing,0.658436239
1973-04-12,Boeing,0.654321015
1973-04-13,Boeing,0.650205791
1973-04-16,Boeing,0.63786006
1973-04-17,Boeing,0.633744836
1973-04-18,Boeing,0.629629612
1973-04-19,Boeing,0.621399164
1973-04-23,Boeing,0.61728394
1973-04-24,Boeing,0.613168716
1973-04-25,Boeing,0.596707821
1973-04-26,Boeing,0.625514388
1973-04-27,Boeing,0.609053493
1973-04-30,Boeing,0.592592597
1973-05-01,Boeing,0.592592597
1973-05-02,Boeing,0.613168716
1973-05-03,Boeing,0.650205791
1973-05-04,Boeing,0.69135803
1973-05-07,Boeing,0.658436239
1973-05-08,Boeing,0.67078191
1973-05-09,Boeing,0.662551463
1973-05-10,Boeing,0.629629612
1973-05-11,Boeing,0.63786006
1973-05-14,Boeing,0.600823045
1973-05-15,Boeing,0.633744836
1973-05-16,Boeing,0.621399164
1973-05-17,Boeing,0.604938269
1973-05-18,Boeing,0.592592597
1973-05-21,Boeing,0.592592597
1973-05-22,Boeing,0.596707821
1973-05-23,Boeing,0.613168716
1973-05-24,Boeing,0.666666687
1973-05-25,Boeing,0.650205791
1973-05-29,Boeing,0.633744836
1973-05-30,Boeing,0.621399164
1973-05-31,Boeing,0.621399164
1973-06-01,Boeing,0.584362149
1973-06-04,Boeing,0.576131701
1973-06-05,Boeing,0.600823045
1973-06-06,Boeing,0.604938269
1973-06-07,Boeing,0.600823045
1973-06-08,Boeing,0.567901254
1973-06-11,Boeing,0.572016478
1973-06-12,Boeing,0.572016478
1973-06-13,Boeing,0.543209851
1973-06-14,Boeing,0.543209851
1973-06-15,Boeing,0.559670806
1973-06-18,Boeing,0.551440358
1973-06-19,Boeing,0.559670806
1973-06-20,Boeing,0.56378603
1973-06-21,Boeing,0.547325075
1973-06-22,Boeing,0.559670806
1973-06-25,Boeing,0.547325075
1973-06-26,Boeing,0.588477373
1973-06-27,Boeing,0.56378603
1973-06-28,Boeing,0.567901254
1973-06-29,Boeing,0.56378603
1973-07-02,Boeing,0.559670806
1973-07-03,Boeing,0.56378603
1973-07-05,Boeing,0.588477373
1973-07-06,Boeing,0.580246925
1973-07-09,Boeing,0.580246925
1973-07-10,Boeing,0.592592597
1973-07-11,Boeing,0.604938269
1973-07-12,Boeing,0.604938269
1973-07-13,Boeing,0.592592597
1973-07-16,Boeing,0.61728394
1973-07-17,Boeing,0.604938269
1973-07-18,Boeing,0.61728394
1973-07-19,Boeing,0.650205791
1973-07-20,Boeing,0.633744836
1973-07-23,Boeing,0.629629612
1973-07-24,Boeing,0.633744836
1973-07-25,Boeing,0.646090508
1973-07-26,Boeing,0.633744836
1973-07-27,Boeing,0.633744836
1973-07-30,Boeing,0.646090508
1973-07-31,Boeing,0.63786006
1973-08-01,Boeing,0.629629612
1973-08-02,Boeing,0.633744836
1973-08-03,Boeing,0.629629612
1973-08-06,Boeing,0.646090508
1973-08-07,Boeing,0.63786006
1973-08-08,Boeing,0.633744836
1973-08-09,Boeing,0.629629612
1973-08-10,Boeing,0.629629612
1973-08-13,Boeing,0.61728394
1973-08-14,Boeing,0.600823045
1973-08-15,Boeing,0.604938269
1973-08-16,Boeing,0.596707821
1973-08-17,Boeing,0.596707821
1973-08-20,Boeing,0.584362149
1973-08-21,Boeing,0.580246925
1973-08-22,Boeing,0.572016478
1973-08-23,Boeing,0.539094627
1973-08-24,Boeing,0.551440358
1973-08-27,Boeing,0.539094627
1973-08-28,Boeing,0.539094627
1973-08-29,Boeing,0.522633731
1973-08-30,Boeing,0.534979403
1973-08-31,Boeing,0.543209851
1973-09-04,Boeing,0.559670806
1973-09-05,Boeing,0.567901254
1973-09-06,Boeing,0.600823045
1973-09-07,Boeing,0.567901254
1973-09-10,Boeing,0.572016478
1973-09-11,Boeing,0.56378603
1973-09-12,Boeing,0.572016478
1973-09-13,Boeing,0.56378603
1973-09-14,Boeing,0.56378603
1973-09-17,Boeing,0.580246925
1973-09-18,Boeing,0.567901254
1973-09-19,Boeing,0.588477373
1973-09-20,Boeing,0.646090508
1973-09-21,Boeing,0.683127582
1973-09-24,Boeing,0.674897134
1973-09-25,Boeing,0.674897134
1973-09-26,Boeing,0.679012358
1973-09-27,Boeing,0.666666687
1973-09-28,Boeing,0.633744836
1973-10-01,Boeing,0.633744836
1973-10-02,Boeing,0.662551463
1973-10-03,Boeing,0.658436239
1973-10-04,Boeing,0.646090508
1973-10-05,Boeing,0.646090508
1973-10-08,Boeing,0.666666687
1973-10-09,Boeing,0.646090508
1973-10-10,Boeing,0.641975284
1973-10-11,Boeing,0.662551463
1973-10-12,Boeing,0.650205791
1973-10-15,Boeing,0.654321015
1973-10-16,Boeing,0.650205791
1973-10-17,Boeing,0.63786006
1973-10-18,Boeing,0.621399164
1973-10-19,Boeing,0.621399164
1973-10-22,Boeing,0.592592597
1973-10-23,Boeing,0.604938269
1973-10-24,Boeing,0.592592597
1973-10-25,Boeing,0.596707821
1973-10-26,Boeing,0.592592597
1973-10-29,Boeing,0.621399164
1973-10-30,Boeing,0.621399164
1973-10-31,Boeing,0.629629612
1973-11-01,Boeing,0.666666687
1973-11-02,Boeing,0.666666687
1973-11-05,Boeing,0.61728394
1973-11-06,Boeing,0.658436239
1973-11-07,Boeing,0.633744836
1973-11-08,Boeing,0.61728394
1973-11-09,Boeing,0.609053493
1973-11-12,Boeing,0.584362149
1973-11-13,Boeing,0.559670806
1973-11-14,Boeing,0.559670806
1973-11-15,Boeing,0.543209851
1973-11-16,Boeing,0.539094627
1973-11-19,Boeing,0.522633731
1973-11-20,Boeing,0.51028806
1973-11-21,Boeing,0.522633731
1973-11-23,Boeing,0.518518507
1973-11-26,Boeing,0.481481493
1973-11-27,Boeing,0.460905343
1973-11-28,Boeing,0.51028806
1973-11-29,Boeing,0.481481493
1973-11-30,Boeing,0.473251015
1973-12-03,Boeing,0.465020567
1973-12-04,Boeing,0.456790119
1973-12-05,Boeing,0.448559672
1973-12-06,Boeing,0.456790119
1973-12-07,Boeing,0.460905343
1973-12-10,Boeing,0.456790119
1973-12-11,Boeing,0.452674896
1973-12-12,Boeing,0.436214
1973-12-13,Boeing,0.411522627
1973-12-14,Boeing,0.395061731
1973-12-17,Boeing,0.390946507
1973-12-18,Boeing,0.448559672
1973-12-19,Boeing,0.407407403
1973-12-20,Boeing,0.415637851
1973-12-21,Boeing,0.411522627
1973-12-24,Boeing,0.407407403
1973-12-26,Boeing,0.419753075
1973-12-27,Boeing,0.407407403
1973-12-28,Boeing,0.407407403
1973-12-31,Boeing,0.407407403
1974-01-02,Boeing,0.407407403
1974-01-03,Boeing,0.411522627
1974-01-04,Boeing,0.407407403
1974-01-07,Boeing,0.399176955
1974-01-08,Boeing,0.38271606
1974-01-09,Boeing,0.390946507
1974-01-10,Boeing,0.386831284
1974-01-11,Boeing,0.407407403
1974-01-14,Boeing,0.415637851
1974-01-15,Boeing,0.419753075
1974-01-16,Boeing,0.423868299
1974-01-17,Boeing,0.440329224
1974-01-18,Boeing,0.423868299
1974-01-21,Boeing,0.423868299
1974-01-22,Boeing,0.432098776
1974-01-23,Boeing,0.436214
1974-01-24,Boeing,0.427983552
1974-01-25,Boeing,0.423868299
1974-01-28,Boeing,0.440329224
1974-01-29,Boeing,0.460905343
1974-01-30,Boeing,0.460905343
1974-01-31,Boeing,0.469135791
1974-02-01,Boeing,0.452674896
1974-02-04,Boeing,0.436214
1974-02-05,Boeing,0.432098776
1974-02-06,Boeing,0.423868299
1974-02-07,Boeing,0.423868299
1974-02-08,Boeing,0.440329224
1974-02-11,Boeing,0.436214
1974-02-12,Boeing,0.440329224
1974-02-13,Boeing,0.448559672
1974-02-14,Boeing,0.460905343
1974-02-15,Boeing,0.460905343
1974-02-19,Boeing,0.452674896
1974-02-20,Boeing,0.448559672
1974-02-21,Boeing,0.452674896
1974-02-22,Boeing,0.460905343
1974-02-25,Boeing,0.465020567
1974-02-26,Boeing,0.48971194
1974-02-27,Boeing,0.51028806
1974-02-28,Boeing,0.502057612
1974-03-01,Boeing,0.502057612
1974-03-04,Boeing,0.502057612
1974-03-05,Boeing,0.502057612
1974-03-06,Boeing,0.502057612
1974-03-07,Boeing,0.48971194
1974-03-08,Boeing,0.502057612
1974-03-11,Boeing,0.493827164
1974-03-12,Boeing,0.497942388
1974-03-13,Boeing,0.493827164
1974-03-14,Boeing,0.506172836
1974-03-15,Boeing,0.502057612
1974-03-18,Boeing,0.485596716
1974-03-19,Boeing,0.469135791
1974-03-20,Boeing,0.469135791
1974-03-21,Boeing,0.481481493
1974-03-22,Boeing,0.481481493
1974-03-25,Boeing,0.473251015
1974-03-26,Boeing,0.469135791
1974-03-27,Boeing,0.460905343
1974-03-28,Boeing,0.452674896
1974-03-29,Boeing,0.465020567
1974-04-01,Boeing,0.460905343
1974-04-02,Boeing,0.456790119
1974-04-03,Boeing,0.469135791
1974-04-04,Boeing,0.469135791
1974-04-05,Boeing,0.469135791
1974-04-08,Boeing,0.465020567
1974-04-09,Boeing,0.465020567
1974-04-10,Boeing,0.473251015
1974-04-11,Boeing,0.473251015
1974-04-15,Boeing,0.485596716
1974-04-16,Boeing,0.51028806
1974-04-17,Boeing,0.506172836
1974-04-18,Boeing,0.506172836
1974-04-19,Boeing,0.502057612
1974-04-22,Boeing,0.493827164
1974-04-23,Boeing,0.48971194
1974-04-24,Boeing,0.477366269
1974-04-25,Boeing,0.469135791
1974-04-26,Boeing,0.477366269
